GEOID,Y_CntEst,Y_CntMOE,Y_UniEst,Y_UniMoe,Y_PctEst,Y_PctMOE,Y_Pctile,Y_Score,OA_UniEst,OA_UniMoe,OA_PctEst,OA_PctMOE,OA_CntEst,OA_CntMOE,OA_Pctile,OA_Score,F_CntEst,F_CntMOE,F_UniEst,F_UniMoe,F_PctEst,F_PctMOE,F_Pctile,F_Score,RM_CntEst,RM_CntMOE,RM_UniEst,RM_UniMoe,RM_PctEst,RM_PctMOE,RM_Pctile,RM_Score,EM_CntEst,EM_CntMOE,EM_UniEst,EM_UniMoe,EM_PctEst,EM_PctMOE,EM_Pctile,EM_Score,FB_CntEst,FB_CntMOE,FB_UniEst,FB_UniMoe,FB_PctEst,FB_PctMOE,FB_Pctile,FB_Score,LEP_CntEst,LEP_CntMOE,LEP_UniEst,LEP_UniMoe,LEP_PctEst,LEP_PctMOE,LEP_Pctile,LEP_Score,D_CntEst,D_CntMOE,D_UniEst,D_UniMoe,D_PctEst,D_PctMOE,D_Pctile,D_Score,LI_CntEst,LI_CntMOE,LI_UniEst,LI_UniMoe,LI_PctEst,LI_PctMOE,LI_Pctile,LI_Score,IPD_Score
42101008302,1102,293,4470,487,0.247,0.066,0.71,2,4470,487,0.115,0.024,513,93,0.32,2,2658,327,4470,487,0.595,0.043,0.96,4,4468,487,4470,487,1,0.109,0.99,4,117,119,4470,487,0.026,0.027,0.3,2,297,213,4470,487,0.066,0.048,0.41,2,42,52,4010,437,0.01,0.013,0.14,1,752,160,4470,487,0.168,0.034,0.8,3,2763,558,4470,487,0.618,0.125,0.89,4,24
42101008400,1710,561,4971,738,0.344,0.113,0.97,4,4971,738,0.107,0.023,533,95,0.27,1,2850,427,4971,738,0.573,0.041,0.92,3,4759,746,4971,738,0.957,0.15,0.95,4,159,114,4971,738,0.032,0.023,0.36,2,51,41,4971,738,0.01,0.008,0.02,1,59,49,4414,608,0.013,0.011,0.19,1,911,215,4964,738,0.184,0.038,0.86,3,3159,709,4843,673,0.652,0.146,0.92,4,23
42101008500,2038,509,7296,745,0.279,0.07,0.86,3,7296,745,0.104,0.019,757,138,0.25,1,4064,602,7296,745,0.557,0.05,0.85,3,6960,765,7296,745,0.954,0.105,0.94,4,186,196,7296,745,0.025,0.027,0.28,2,317,207,7296,745,0.043,0.028,0.22,1,144,133,6308,575,0.023,0.021,0.35,1,1253,266,7296,745,0.172,0.036,0.82,3,4980,835,7296,745,0.683,0.114,0.93,4,22
42101008601,510,146,2863,274,0.178,0.051,0.2,1,2863,274,0.097,0.033,279,91,0.2,1,1545,226,2863,274,0.54,0.057,0.75,2,1344,259,2863,274,0.469,0.09,0.73,2,71,48,2863,274,0.025,0.017,0.28,2,307,169,2863,274,0.107,0.059,0.65,2,114,118,2665,273,0.043,0.043,0.59,2,275,106,2863,274,0.096,0.037,0.33,2,1212,266,2863,274,0.423,0.093,0.76,3,17
42101008602,672,283,2840,744,0.237,0.1,0.63,2,2840,744,0.086,0.038,243,93,0.14,1,1620,509,2840,744,0.57,0.068,0.91,3,2365,811,2840,744,0.833,0.286,0.88,4,47,54,2840,744,0.017,0.019,0.18,1,452,384,2840,744,0.159,0.135,0.81,3,397,397,2583,661,0.154,0.132,0.88,3,336,133,2840,744,0.118,0.042,0.52,2,1315,514,2840,744,0.463,0.181,0.78,3,22
42101008701,761,234,5233,787,0.145,0.045,0.09,1,5233,787,0.034,0.017,177,88,0.02,0,2514,471,5233,787,0.48,0.055,0.13,1,2345,569,5233,787,0.448,0.109,0.72,2,647,373,5233,787,0.124,0.071,0.82,2,1335,318,5233,787,0.255,0.061,0.92,4,276,109,4772,752,0.058,0.026,0.68,2,258,156,5233,787,0.049,0.029,0.04,1,3193,727,5233,787,0.61,0.139,0.89,4,17
42101008702,309,127,3326,619,0.093,0.038,0.04,0,3326,619,0.026,0.008,88,22,0.01,0,1540,344,3326,619,0.463,0.104,0.05,1,1833,565,3326,619,0.551,0.17,0.77,3,161,101,3326,619,0.048,0.03,0.53,2,1036,231,3326,619,0.311,0.069,0.95,4,388,155,3210,580,0.121,0.049,0.85,3,161,131,3313,617,0.049,0.042,0.04,1,1746,565,3201,617,0.545,0.177,0.83,3,17
42101008801,0,10,2302,274,0,0.004,0,0,2302,274,0,0.01,0,10,0,0,1268,212,2302,274,0.551,0.063,0.82,3,850,185,2302,274,0.369,0.08,0.67,2,185,71,2302,274,0.08,0.031,0.73,2,264,118,2302,274,0.115,0.051,0.68,2,113,57,2302,274,0.049,0.024,0.63,2,47,32,2302,274,0.02,0.013,0,0,278,100,379,121,0.734,0.264,0.96,4,15
42101008802,116,44,6881,799,0.017,0.006,0.01,0,6881,799,0.011,0.006,75,43,0.01,0,3446,562,6881,799,0.501,0.064,0.32,2,2665,441,6881,799,0.387,0.064,0.68,2,417,196,6881,799,0.061,0.028,0.62,2,1328,270,6881,799,0.193,0.039,0.87,3,353,129,6875,801,0.051,0.02,0.64,2,145,68,6881,799,0.021,0.011,0,0,3485,724,4126,735,0.845,0.175,0.99,4,15
42101009000,222,102,6124,551,0.036,0.017,0.01,0,6124,551,0.023,0.008,143,47,0.01,0,2823,404,6124,551,0.461,0.051,0.05,1,2057,368,6124,551,0.336,0.06,0.65,2,336,136,6124,551,0.055,0.022,0.58,2,1109,260,6124,551,0.181,0.042,0.85,3,379,153,6086,549,0.062,0.026,0.7,2,305,142,6124,551,0.05,0.023,0.05,1,2162,338,2768,354,0.781,0.122,0.97,4,15
42101009100,351,273,2866,399,0.122,0.095,0.07,0,2866,399,0.193,0.037,553,98,0.84,3,1306,200,2866,399,0.456,0.061,0.04,1,1990,372,2866,399,0.694,0.13,0.81,3,58,50,2866,399,0.02,0.017,0.22,1,579,224,2866,399,0.202,0.078,0.88,3,194,107,2825,389,0.069,0.038,0.73,2,536,100,2866,399,0.187,0.043,0.87,3,1781,481,2866,399,0.621,0.168,0.89,4,20
42101009200,839,262,3389,387,0.248,0.077,0.71,2,3389,387,0.054,0.031,184,100,0.04,1,1689,208,3389,387,0.498,0.06,0.29,2,2861,387,3389,387,0.844,0.114,0.88,4,75,69,3389,387,0.022,0.02,0.25,1,458,193,3389,387,0.135,0.057,0.74,2,220,148,3145,348,0.07,0.046,0.74,2,524,139,3389,387,0.155,0.042,0.75,3,2417,423,3389,387,0.713,0.125,0.95,4,21
42101009300,1273,393,4215,561,0.302,0.093,0.92,3,4215,561,0.106,0.027,445,108,0.26,1,2385,398,4215,561,0.566,0.064,0.89,3,4101,562,4215,561,0.973,0.133,0.96,4,104,148,4215,561,0.025,0.035,0.28,2,233,226,4215,561,0.055,0.054,0.31,1,27,35,3929,496,0.007,0.009,0.09,1,699,157,4215,561,0.166,0.038,0.8,3,2399,525,4215,561,0.569,0.125,0.85,3,21
42101009400,1132,271,4270,396,0.265,0.063,0.8,3,4270,396,0.16,0.031,682,118,0.67,2,2726,329,4270,396,0.638,0.052,0.99,4,4212,401,4270,396,0.986,0.094,0.97,4,35,38,4270,396,0.008,0.009,0.08,1,73,60,4270,396,0.017,0.014,0.04,1,18,21,3894,339,0.005,0.005,0.06,1,786,138,4270,396,0.184,0.033,0.86,3,2851,426,4270,396,0.668,0.1,0.93,4,23
42101009500,610,248,3229,559,0.189,0.077,0.27,2,3229,559,0.099,0.025,321,65,0.22,1,1750,288,3229,559,0.542,0.061,0.76,3,3100,578,3229,559,0.96,0.179,0.95,4,119,179,3229,559,0.037,0.055,0.42,2,132,116,3229,559,0.041,0.036,0.2,1,16,25,3067,512,0.005,0.008,0.06,1,640,178,3229,559,0.198,0.053,0.9,3,2220,601,3229,559,0.688,0.186,0.94,4,21
42101009600,1009,350,4202,555,0.24,0.083,0.65,2,4202,555,0.127,0.023,533,81,0.42,2,2103,352,4202,555,0.5,0.052,0.31,2,4106,547,4202,555,0.977,0.13,0.96,4,87,96,4202,555,0.021,0.023,0.24,1,247,125,4202,555,0.059,0.03,0.35,1,15,26,4018,536,0.004,0.007,0.05,1,799,175,4202,555,0.19,0.04,0.88,3,2682,518,4202,555,0.638,0.123,0.91,4,20
42101009801,730,220,2430,308,0.3,0.091,0.91,3,2430,308,0.082,0.028,200,67,0.12,1,1344,183,2430,308,0.553,0.044,0.83,3,2051,346,2430,308,0.844,0.142,0.88,4,63,67,2430,308,0.026,0.028,0.3,2,274,142,2430,308,0.113,0.058,0.68,2,116,70,2183,292,0.053,0.031,0.65,2,361,153,2430,308,0.149,0.056,0.71,2,1154,416,2423,309,0.476,0.172,0.79,3,22
42101009802,2059,384,6528,557,0.315,0.059,0.94,4,6528,557,0.081,0.021,527,132,0.12,1,3749,490,6528,557,0.574,0.051,0.93,3,5917,572,6528,557,0.906,0.088,0.91,4,66,63,6528,557,0.01,0.01,0.1,1,501,256,6528,557,0.077,0.039,0.48,2,110,103,6081,482,0.018,0.017,0.28,1,324,145,6528,557,0.05,0.022,0.05,1,1569,644,6504,557,0.241,0.099,0.55,2,19
42101010000,1328,271,4481,426,0.296,0.06,0.9,3,4481,426,0.107,0.022,481,105,0.27,1,2794,356,4481,426,0.624,0.047,0.98,4,3894,434,4481,426,0.869,0.097,0.89,4,81,85,4481,426,0.018,0.019,0.2,1,633,284,4481,426,0.141,0.063,0.76,2,197,157,4114,371,0.048,0.037,0.62,2,484,142,4481,426,0.108,0.03,0.44,2,2468,443,4481,426,0.551,0.099,0.84,3,22
42101010100,1415,498,6569,1025,0.215,0.076,0.45,2,6569,1025,0.133,0.031,875,175,0.47,2,3674,799,6569,1025,0.559,0.061,0.86,3,6006,720,6569,1025,0.914,0.11,0.92,4,574,793,6569,1025,0.087,0.121,0.75,2,362,365,6569,1025,0.055,0.056,0.31,1,423,435,6218,940,0.068,0.064,0.73,2,1106,376,6569,1025,0.168,0.057,0.8,3,3378,955,6561,1025,0.515,0.146,0.81,3,22
42101010200,858,242,2866,382,0.299,0.084,0.91,3,2866,382,0.122,0.03,349,80,0.38,2,1443,227,2866,382,0.503,0.048,0.34,2,2866,382,2866,382,1,0.133,0.99,4,61,45,2866,382,0.021,0.016,0.24,1,24,37,2866,382,0.008,0.013,0.02,1,0,10,2608,353,0,0.009,0.01,0,765,210,2866,382,0.267,0.071,0.98,4,2037,400,2866,382,0.711,0.14,0.95,4,21
42101010300,748,224,2538,333,0.295,0.088,0.9,3,2538,333,0.118,0.031,299,70,0.34,2,1442,257,2538,333,0.568,0.07,0.9,3,2531,333,2538,333,0.997,0.131,0.99,4,122,166,2538,333,0.048,0.065,0.53,2,156,114,2538,333,0.061,0.045,0.37,1,31,30,2310,259,0.013,0.013,0.19,1,349,134,2538,333,0.138,0.05,0.64,2,1429,384,2538,333,0.563,0.151,0.85,3,21
42101010400,1010,346,3690,563,0.274,0.094,0.84,3,3690,563,0.125,0.037,462,132,0.4,2,1990,381,3690,563,0.539,0.053,0.74,2,3513,555,3690,563,0.952,0.15,0.94,4,66,53,3690,563,0.018,0.014,0.2,1,149,135,3690,563,0.04,0.037,0.19,1,15,22,3456,550,0.004,0.006,0.05,1,883,307,3680,562,0.24,0.072,0.95,4,2495,617,3680,562,0.678,0.168,0.93,4,22
42101010500,1138,241,4298,407,0.265,0.056,0.8,3,4298,407,0.26,0.036,1118,158,0.94,4,2659,318,4298,407,0.619,0.048,0.98,4,4067,399,4298,407,0.946,0.093,0.94,4,81,76,4298,407,0.019,0.018,0.21,1,155,107,4298,407,0.036,0.025,0.16,1,79,78,4094,380,0.019,0.019,0.29,1,703,187,3613,373,0.195,0.05,0.89,3,2749,481,3596,373,0.764,0.134,0.97,4,25
42101010600,404,190,1466,280,0.276,0.13,0.85,3,1466,280,0.113,0.042,165,48,0.31,2,805,179,1466,280,0.549,0.09,0.81,3,1371,290,1466,280,0.935,0.198,0.93,4,37,41,1466,280,0.025,0.028,0.28,2,103,75,1466,280,0.07,0.051,0.43,2,69,73,1316,213,0.052,0.056,0.65,2,376,113,1466,280,0.256,0.09,0.97,4,1166,299,1466,280,0.795,0.204,0.98,4,26
42101010700,1072,257,3298,472,0.325,0.078,0.95,4,3298,472,0.076,0.028,251,93,0.09,1,1707,289,3298,472,0.518,0.065,0.51,2,3232,461,3298,472,0.98,0.14,0.97,4,9,13,3298,472,0.003,0.004,0.03,1,0,10,3298,472,0,0.003,0,0,16,25,2995,449,0.005,0.008,0.06,1,623,248,3298,472,0.189,0.063,0.88,3,2534,433,3229,480,0.785,0.134,0.97,4,20
42101010800,1046,203,3959,445,0.264,0.051,0.8,3,3959,445,0.093,0.02,370,79,0.17,1,1958,286,3959,445,0.495,0.049,0.26,2,3640,431,3959,445,0.919,0.109,0.92,4,17,20,3959,445,0.004,0.005,0.04,1,133,108,3959,445,0.034,0.027,0.15,1,10,16,3551,402,0.003,0.005,0.04,1,760,196,3959,445,0.192,0.048,0.89,3,3147,450,3936,445,0.8,0.114,0.98,4,20
42101010900,716,186,2492,270,0.287,0.075,0.88,3,2492,270,0.099,0.024,246,56,0.22,1,1202,183,2492,270,0.482,0.052,0.14,1,2062,271,2492,270,0.827,0.109,0.87,4,118,80,2492,270,0.047,0.032,0.52,2,150,76,2492,270,0.06,0.03,0.36,1,37,25,2266,231,0.016,0.011,0.24,1,349,81,2492,270,0.14,0.033,0.65,2,1908,301,2492,270,0.766,0.121,0.97,4,19
42101011000,1049,422,3545,574,0.296,0.119,0.9,3,3545,574,0.094,0.032,333,98,0.18,1,1823,302,3545,574,0.514,0.063,0.46,2,3317,541,3545,574,0.936,0.153,0.93,4,142,171,3545,574,0.04,0.048,0.45,2,142,132,3545,574,0.04,0.037,0.19,1,60,56,3235,490,0.019,0.017,0.29,1,801,228,3545,574,0.226,0.056,0.94,4,2672,586,3545,574,0.754,0.165,0.97,4,22
42101011100,739,201,3264,408,0.226,0.062,0.54,2,3264,408,0.133,0.034,434,95,0.47,2,1861,223,3264,408,0.57,0.055,0.91,3,3084,390,3264,408,0.945,0.119,0.94,4,32,36,3264,408,0.01,0.011,0.1,1,93,71,3264,408,0.028,0.022,0.1,1,22,24,2999,378,0.007,0.008,0.09,1,752,195,3264,408,0.23,0.06,0.95,4,2255,517,3234,403,0.697,0.16,0.94,4,22
42101011200,1157,474,4715,736,0.245,0.101,0.69,2,4715,736,0.14,0.041,662,186,0.52,2,2802,617,4715,736,0.594,0.061,0.96,4,4687,732,4715,736,0.994,0.155,0.99,4,85,99,4715,736,0.018,0.021,0.2,1,75,78,4715,736,0.016,0.017,0.04,1,0,10,4426,685,0,0.005,0.01,0,868,279,4713,736,0.184,0.061,0.86,3,2637,744,4713,736,0.56,0.158,0.85,3,20
42101011300,818,287,2912,499,0.281,0.099,0.87,3,2912,499,0.19,0.043,552,101,0.83,3,1585,266,2912,499,0.544,0.046,0.77,3,2912,499,2912,499,1,0.171,0.99,4,0,10,2912,499,0,0.003,0.01,0,61,70,2912,499,0.021,0.024,0.06,1,0,10,2576,458,0,0.009,0.01,0,523,135,2912,499,0.18,0.051,0.85,3,1929,434,2912,499,0.662,0.149,0.92,4,21
42101011400,1797,481,7325,949,0.245,0.066,0.69,2,7325,949,0.142,0.04,1037,226,0.54,2,4413,539,7325,949,0.602,0.081,0.97,4,7226,961,7325,949,0.986,0.131,0.97,4,126,127,7325,949,0.017,0.017,0.18,1,582,358,7325,949,0.079,0.049,0.49,2,102,94,6890,828,0.015,0.013,0.22,1,968,341,7325,949,0.132,0.055,0.6,2,3487,993,7325,949,0.476,0.136,0.79,3,21
42101011500,1275,342,4686,384,0.272,0.073,0.84,3,4686,384,0.079,0.016,371,78,0.11,1,2870,341,4686,384,0.612,0.05,0.98,4,4340,412,4686,384,0.926,0.088,0.92,4,98,91,4686,384,0.021,0.019,0.24,1,441,200,4686,384,0.094,0.043,0.59,2,131,113,4279,322,0.031,0.026,0.45,2,526,181,4686,384,0.112,0.036,0.48,2,2007,460,4686,384,0.428,0.098,0.76,3,22
42101011700,86,39,1820,346,0.047,0.021,0.02,0,1820,346,0.127,0.028,231,27,0.42,2,977,257,1820,346,0.537,0.051,0.72,2,871,114,1820,346,0.479,0.063,0.74,2,83,48,1820,346,0.046,0.026,0.51,2,127,53,1820,346,0.07,0.029,0.43,2,39,37,1806,348,0.022,0.021,0.33,1,185,81,1820,346,0.102,0.049,0.39,2,286,97,998,105,0.287,0.097,0.62,2,15
42101011800,898,339,5909,696,0.152,0.057,0.11,1,5909,696,0.163,0.031,966,155,0.68,2,3402,462,5909,696,0.576,0.064,0.93,3,5844,689,5909,696,0.989,0.117,0.98,4,313,306,5909,696,0.053,0.052,0.56,2,338,194,5909,696,0.057,0.033,0.33,1,99,124,5645,664,0.018,0.021,0.28,1,858,276,5909,696,0.145,0.046,0.68,2,2365,636,5894,695,0.401,0.108,0.74,3,19
42101011900,628,196,4260,549,0.147,0.046,0.1,1,4260,549,0.168,0.035,717,158,0.72,2,2365,347,4260,549,0.555,0.063,0.84,3,4212,549,4260,549,0.989,0.129,0.98,4,32,35,4260,549,0.008,0.008,0.08,1,257,183,4260,549,0.06,0.043,0.36,1,47,64,4028,520,0.012,0.016,0.18,1,833,217,4247,549,0.196,0.053,0.9,3,1961,449,4247,549,0.462,0.106,0.78,3,19
42101012000,213,81,1883,207,0.113,0.043,0.06,0,1883,207,0.133,0.029,250,46,0.47,2,974,151,1883,207,0.517,0.047,0.5,2,1074,145,1883,207,0.57,0.077,0.78,3,110,86,1883,207,0.058,0.046,0.6,2,171,72,1883,207,0.091,0.038,0.57,2,33,22,1854,203,0.018,0.012,0.28,1,163,50,1875,208,0.087,0.028,0.26,1,421,111,1435,157,0.293,0.077,0.63,2,15
42101012100,528,176,2968,321,0.178,0.059,0.2,1,2968,321,0.244,0.054,724,162,0.93,3,1810,267,2968,321,0.61,0.062,0.98,4,2313,290,2968,321,0.779,0.098,0.85,3,138,114,2968,321,0.046,0.038,0.51,2,378,165,2968,321,0.127,0.056,0.72,2,51,36,2760,325,0.018,0.013,0.28,1,318,93,2561,252,0.124,0.039,0.55,2,1240,275,2561,252,0.484,0.107,0.79,3,21
42101012201,251,150,3157,390,0.08,0.048,0.03,0,3157,390,0.267,0.053,843,138,0.95,4,1751,272,3157,390,0.555,0.07,0.84,3,2120,436,3157,390,0.672,0.138,0.81,3,88,65,3157,390,0.028,0.021,0.32,2,1020,302,3157,390,0.323,0.096,0.96,4,662,260,3085,372,0.215,0.077,0.93,4,894,201,3157,390,0.283,0.066,0.98,4,1921,430,3157,390,0.608,0.136,0.88,4,28
42101012203,46,48,777,198,0.059,0.062,0.02,0,777,198,0.072,0.057,56,50,0.08,1,448,140,777,198,0.577,0.133,0.93,3,428,127,777,198,0.551,0.163,0.77,3,22,22,777,198,0.028,0.028,0.32,2,215,113,777,198,0.277,0.145,0.94,4,85,62,755,186,0.113,0.067,0.84,3,68,52,777,198,0.088,0.061,0.26,1,325,125,777,198,0.418,0.161,0.75,3,20
42101012204,379,160,3405,317,0.111,0.047,0.05,0,3405,317,0.315,0.043,1071,157,0.97,4,2114,279,3405,317,0.621,0.053,0.98,4,2631,282,3405,317,0.773,0.083,0.84,3,57,48,3405,317,0.017,0.014,0.18,1,281,93,3405,317,0.083,0.027,0.52,2,139,63,3328,294,0.042,0.02,0.58,2,399,119,3052,280,0.131,0.04,0.6,2,1068,250,3052,280,0.35,0.082,0.69,2,20
42101012500,241,117,5275,512,0.046,0.022,0.01,0,5275,512,0.151,0.032,795,177,0.6,2,2452,296,5275,512,0.465,0.051,0.06,1,937,357,5275,512,0.178,0.068,0.44,1,201,128,5275,512,0.038,0.024,0.43,2,612,240,5275,512,0.116,0.045,0.69,2,153,104,5106,493,0.03,0.02,0.44,2,548,162,5138,502,0.107,0.029,0.43,2,1151,314,5080,491,0.227,0.062,0.5,2,14
42101013100,301,87,1492,149,0.202,0.058,0.35,2,1492,149,0.111,0.036,165,55,0.29,1,742,105,1492,149,0.497,0.065,0.28,2,1138,167,1492,149,0.763,0.112,0.84,3,63,49,1492,149,0.042,0.033,0.46,2,142,56,1492,149,0.095,0.038,0.6,2,104,51,1400,143,0.074,0.036,0.75,2,211,74,1485,149,0.142,0.052,0.66,2,743,182,1492,149,0.498,0.122,0.8,3,19
42101013200,594,147,2905,334,0.204,0.051,0.37,2,2905,334,0.236,0.058,686,148,0.92,3,1663,220,2905,334,0.572,0.059,0.92,3,2555,308,2905,334,0.88,0.106,0.9,4,189,141,2905,334,0.065,0.049,0.64,2,105,64,2905,334,0.036,0.022,0.16,1,94,50,2685,290,0.035,0.019,0.51,2,628,147,2756,324,0.228,0.049,0.94,4,1634,311,2756,324,0.593,0.113,0.88,3,24
42101013300,516,214,3546,360,0.146,0.06,0.09,1,3546,360,0.027,0.016,97,57,0.01,0,1614,282,3546,360,0.455,0.056,0.03,1,1979,356,3546,360,0.558,0.1,0.77,3,420,224,3546,360,0.118,0.063,0.81,2,249,119,3546,360,0.07,0.034,0.43,2,138,98,3321,333,0.042,0.029,0.58,2,445,178,3546,360,0.125,0.051,0.56,2,1814,417,3517,348,0.516,0.119,0.81,3,16
42101013401,113,78,2272,203,0.05,0.034,0.02,0,2272,203,0.351,0.043,797,102,0.98,4,1281,147,2272,203,0.564,0.045,0.88,3,200,78,2272,203,0.088,0.034,0.22,1,65,58,2272,203,0.029,0.026,0.33,2,172,88,2272,203,0.076,0.039,0.48,2,130,89,2181,184,0.06,0.041,0.69,2,326,96,2272,203,0.143,0.043,0.67,2,364,119,2272,203,0.16,0.052,0.35,1,17
42101013402,231,78,2763,288,0.084,0.028,0.04,0,2763,288,0.056,0.013,156,36,0.04,1,1552,201,2763,288,0.562,0.056,0.87,3,435,146,2763,288,0.157,0.053,0.39,1,404,158,2763,288,0.146,0.057,0.85,2,150,68,2763,288,0.054,0.025,0.3,1,129,80,2648,280,0.049,0.03,0.63,2,103,53,2763,288,0.037,0.02,0.02,0,455,175,2753,287,0.165,0.064,0.37,1,11
42101013500,624,201,3658,391,0.171,0.055,0.17,1,3658,391,0.113,0.021,412,75,0.31,2,1876,279,3658,391,0.513,0.045,0.45,2,1709,398,3658,391,0.467,0.109,0.73,2,555,305,3658,391,0.152,0.083,0.86,3,258,202,3658,391,0.071,0.055,0.44,2,97,73,3361,330,0.029,0.022,0.43,2,449,110,3658,391,0.123,0.029,0.55,2,1122,350,3658,391,0.307,0.096,0.65,2,18
42101013601,342,79,2827,353,0.121,0.028,0.06,0,2827,353,0.116,0.03,329,73,0.33,2,1454,148,2827,353,0.514,0.04,0.46,2,631,311,2827,353,0.223,0.11,0.52,2,47,32,2827,353,0.017,0.011,0.18,1,342,125,2827,353,0.121,0.044,0.7,2,53,37,2588,347,0.02,0.014,0.31,1,166,66,2827,353,0.059,0.023,0.09,1,347,266,2827,353,0.123,0.094,0.24,1,12
42101013602,640,325,3826,385,0.167,0.085,0.15,1,3826,385,0.083,0.015,319,46,0.13,1,2029,320,3826,385,0.53,0.044,0.65,2,1036,383,3826,385,0.271,0.1,0.58,2,80,72,3826,385,0.021,0.019,0.24,1,381,115,3826,385,0.1,0.03,0.62,2,169,93,3510,303,0.048,0.026,0.62,2,279,110,3826,385,0.073,0.028,0.16,1,1005,410,3826,385,0.263,0.107,0.59,2,14
42101013700,933,313,4863,620,0.192,0.064,0.29,2,4863,620,0.115,0.054,557,258,0.32,2,2822,525,4863,620,0.58,0.063,0.94,3,3632,713,4863,620,0.747,0.147,0.83,3,148,86,4863,620,0.03,0.018,0.34,2,93,85,4863,620,0.019,0.017,0.05,1,87,85,4497,653,0.019,0.02,0.29,1,653,269,4863,620,0.134,0.056,0.61,2,2468,610,4863,620,0.508,0.125,0.81,3,19
42101013800,644,172,2271,303,0.284,0.076,0.87,3,2271,303,0.093,0.022,212,40,0.17,1,1236,174,2271,303,0.544,0.067,0.77,3,1939,222,2271,303,0.854,0.098,0.89,4,160,137,2271,303,0.07,0.06,0.67,2,34,40,2271,303,0.015,0.018,0.03,1,59,49,2138,269,0.028,0.022,0.42,2,235,78,2271,303,0.103,0.038,0.39,2,1201,297,2249,292,0.534,0.132,0.83,3,21
42101013900,948,350,3242,492,0.292,0.108,0.89,3,3242,492,0.15,0.041,487,136,0.6,2,1718,359,3242,492,0.53,0.057,0.65,2,2880,493,3242,492,0.888,0.152,0.9,4,154,108,3242,492,0.048,0.033,0.53,2,76,58,3242,492,0.023,0.018,0.07,1,45,31,2983,456,0.015,0.01,0.22,1,688,263,2774,462,0.248,0.086,0.96,4,2016,461,2774,462,0.727,0.166,0.96,4,23
42101014000,511,152,2940,394,0.174,0.052,0.18,1,2940,394,0.081,0.023,237,65,0.12,1,1444,257,2940,394,0.491,0.067,0.22,1,2217,291,2940,394,0.754,0.099,0.84,3,66,50,2940,394,0.022,0.017,0.25,1,396,201,2940,394,0.135,0.068,0.74,2,188,138,2666,393,0.071,0.051,0.74,2,505,185,2940,394,0.172,0.061,0.82,3,1851,375,2940,394,0.63,0.128,0.9,4,18
42101014100,424,103,2153,294,0.197,0.048,0.32,2,2153,294,0.189,0.035,406,77,0.82,3,1219,198,2153,294,0.566,0.071,0.89,3,1665,274,2153,294,0.773,0.127,0.84,3,183,156,2153,294,0.085,0.072,0.74,2,216,113,2153,294,0.1,0.052,0.62,2,259,134,2031,284,0.128,0.064,0.86,3,467,153,2153,294,0.217,0.075,0.93,4,1346,282,2149,293,0.626,0.131,0.9,4,26
42101014200,372,114,3800,388,0.098,0.03,0.04,0,3800,388,0.034,0.012,129,49,0.02,0,1870,287,3800,388,0.492,0.052,0.23,1,826,224,3800,388,0.217,0.059,0.51,2,465,159,3800,388,0.122,0.042,0.82,2,300,118,3800,388,0.079,0.031,0.49,2,94,60,3667,374,0.026,0.016,0.39,2,149,83,3800,388,0.039,0.022,0.02,1,488,186,3800,388,0.128,0.049,0.25,1,11
42101014300,146,58,1454,162,0.1,0.04,0.04,0,1454,162,0.106,0.023,154,34,0.26,1,665,118,1454,162,0.457,0.055,0.04,1,231,99,1454,162,0.159,0.068,0.4,1,86,54,1454,162,0.059,0.037,0.61,2,155,89,1454,162,0.107,0.061,0.65,2,117,62,1396,155,0.084,0.042,0.78,2,194,69,1454,162,0.133,0.045,0.61,2,420,108,1454,162,0.289,0.074,0.62,2,13
42101014400,745,275,3540,529,0.21,0.078,0.41,2,3540,529,0.093,0.028,330,83,0.17,1,1479,311,3540,529,0.418,0.064,0.01,0,1652,494,3540,529,0.467,0.14,0.73,2,1373,448,3540,529,0.388,0.127,0.95,4,465,288,3540,529,0.131,0.081,0.73,2,524,279,3330,504,0.157,0.072,0.89,3,491,164,3540,529,0.139,0.042,0.64,2,2268,503,3540,529,0.641,0.142,0.91,4,20
42101014500,488,111,1682,166,0.29,0.066,0.89,3,1682,166,0.149,0.034,251,51,0.59,2,912,123,1682,166,0.542,0.065,0.76,3,1495,196,1682,166,0.889,0.117,0.9,4,470,196,1682,166,0.279,0.117,0.93,4,59,40,1682,166,0.035,0.024,0.15,1,139,60,1537,156,0.09,0.038,0.8,2,439,87,1682,166,0.261,0.048,0.97,4,975,249,1676,165,0.582,0.149,0.87,3,26
42101014600,326,150,3870,537,0.084,0.039,0.04,0,3870,537,0.166,0.03,644,101,0.71,2,2071,249,3870,537,0.535,0.042,0.71,2,2329,299,3870,537,0.602,0.077,0.78,3,224,144,3870,537,0.058,0.037,0.6,2,166,73,3870,537,0.043,0.019,0.22,1,58,49,3726,511,0.016,0.013,0.24,1,580,141,3870,537,0.15,0.037,0.71,2,971,213,2255,310,0.431,0.094,0.76,3,16
